{'area_index': '64-27', 'min_lat': 22.542545126712316, 'min_lng': 114.12139617732744, 'max_lat': 22.551528279553512, 'max_lng': 114.13112246613129, 'carNum': 152}
{'area_index': '62-27', 'min_lat': 22.542545126712316, 'min_lng': 114.10197754678595, 'max_lat': 22.551528279553512, 'max_lng': 114.11170383558981, 'carNum': 40}
{'area_index': '65-26', 'min_lat': 22.533561973871116, 'min_lng': 114.13110549259818, 'max_lat': 22.542545126712316, 'max_lng': 114.14083114858963, 'carNum': 40}
{'area_index': '52-27', 'min_lat': 22.542545126712316, 'min_lng': 114.00488439407854, 'max_lat': 22.551528279553512, 'max_lng': 114.01461068288239, 'carNum': 39}
{'area_index': '57-24', 'min_lat': 22.515595668188723, 'min_lng': 114.05343097043225, 'max_lat': 22.52457882102992, 'max_lng': 114.06315536176231, 'carNum': 38}
{'area_index': '44-29', 'min_lat': 22.56051143239471, 'min_lng': 113.92720987191261, 'max_lat': 22.56949458523591, 'max_lng': 113.93693742734173, 'carNum': 37}
{'area_index': '50-26', 'min_lat': 22.533561973871116, 'min_lng': 113.98546576353706, 'max_lat': 22.542545126712316, 'max_lng': 113.99519141952851, 'carNum': 35}
{'area_index': '61-25', 'min_lat': 22.52457882102992, 'min_lng': 114.0922682315152, 'max_lat': 22.533561973871116, 'max_lng': 114.10199325502788, 'carNum': 35}
{'area_index': '57-27', 'min_lat': 22.542545126712316, 'min_lng': 114.05343097043225, 'max_lat': 22.551528279553512, 'max_lng': 114.06315725923609, 'carNum': 34}
{'area_index': '37-30', 'min_lat': 22.56949458523591, 'min_lng': 113.85924466501743, 'max_lat': 22.578477738077105, 'max_lng': 113.86897285422184, 'carNum': 33}
{'area_index': '42-27', 'min_lat': 22.542545126712316, 'min_lng': 113.90779124137113, 'max_lat': 22.551528279553512, 'max_lng': 113.91751753017498, 'carNum': 33}
{'area_index': '63-29', 'min_lat': 22.56051143239471, 'min_lng': 114.1116868620567, 'max_lat': 22.56949458523591, 'max_lng': 114.12141441748582, 'carNum': 33}
{'area_index': '65-30', 'min_lat': 22.56949458523591, 'min_lng': 114.13110549259818, 'max_lat': 22.578477738077105, 'max_lng': 114.14083368180259, 'carNum': 33}
{'area_index': '38-29', 'min_lat': 22.56051143239471, 'min_lng': 113.86895398028817, 'max_lat': 22.56949458523591, 'max_lng': 113.87868153571729, 'carNum': 32}
{'area_index': '49-27', 'min_lat': 22.542545126712316, 'min_lng': 113.97575644826631, 'max_lat': 22.551528279553512, 'max_lng': 113.98548273707017, 'carNum': 32}
{'area_index': '64-32', 'min_lat': 22.5874608909183, 'min_lng': 114.12139617732744, 'max_lat': 22.5964440437595, 'max_lng': 114.13112563504494, 'carNum': 32}
{'area_index': '44-28', 'min_lat': 22.551528279553512, 'min_lng': 113.92720987191261, 'max_lat': 22.56051143239471, 'max_lng': 113.93693679386236, 'carNum': 31}
{'area_index': '48-28', 'min_lat': 22.551528279553512, 'min_lng': 113.96604713299557, 'max_lat': 22.56051143239471, 'max_lng': 113.97577405494533, 'carNum': 31}
{'area_index': '51-25', 'min_lat': 22.52457882102992, 'min_lng': 113.9951750788078, 'max_lat': 22.533561973871116, 'max_lng': 114.00490010232048, 'carNum': 31}
{'area_index': '58-23', 'min_lat': 22.506612515347527, 'min_lng': 114.06314028570299, 'max_lat': 22.515595668188723, 'max_lng': 114.07286404518415, 'carNum': 31}
{'area_index': '43-24', 'min_lat': 22.515595668188723, 'min_lng': 113.91750055664187, 'max_lat': 22.52457882102992, 'max_lng': 113.92722494797192, 'carNum': 30}
{'area_index': '53-25', 'min_lat': 22.52457882102992, 'min_lng': 114.01459370934928, 'max_lat': 22.533561973871116, 'max_lng': 114.02431873286193, 'carNum': 30}
{'area_index': '63-30', 'min_lat': 22.56949458523591, 'min_lng': 114.1116868620567, 'max_lat': 22.578477738077105, 'max_lng': 114.12141505126111, 'carNum': 30}
{'area_index': '37-29', 'min_lat': 22.56051143239471, 'min_lng': 113.85924466501743, 'max_lat': 22.56949458523591, 'max_lng': 113.86897222044654, 'carNum': 29}
{'area_index': '58-27', 'min_lat': 22.542545126712316, 'min_lng': 114.06314028570299, 'max_lat': 22.551528279553512, 'max_lng': 114.07286657450682, 'carNum': 29}
{'area_index': '43-30', 'min_lat': 22.56949458523591, 'min_lng': 113.91750055664187, 'max_lat': 22.578477738077105, 'max_lng': 113.92722874584629, 'carNum': 27}
{'area_index': '49-26', 'min_lat': 22.533561973871116, 'min_lng': 113.97575644826631, 'max_lat': 22.542545126712316, 'max_lng': 113.98548210425777, 'carNum': 27}
{'area_index': '59-25', 'min_lat': 22.52457882102992, 'min_lng': 114.07284960097373, 'max_lat': 22.533561973871116, 'max_lng': 114.0825746244864, 'carNum': 26}
{'area_index': '41-28', 'min_lat': 22.551528279553512, 'min_lng': 113.89808192610039, 'max_lat': 22.56051143239471, 'max_lng': 113.90780884805014, 'carNum': 25}
{'area_index': '48-26', 'min_lat': 22.533561973871116, 'min_lng': 113.96604713299557, 'max_lat': 22.542545126712316, 'max_lng': 113.97577278898703, 'carNum': 24}
{'area_index': '52-25', 'min_lat': 22.52457882102992, 'min_lng': 114.00488439407854, 'max_lat': 22.533561973871116, 'max_lng': 114.01460941759122, 'carNum': 24}
{'area_index': '40-28', 'min_lat': 22.551528279553512, 'min_lng': 113.88837261082965, 'max_lat': 22.56051143239471, 'max_lng': 113.8980995327794, 'carNum': 23}
{'area_index': '44-27', 'min_lat': 22.542545126712316, 'min_lng': 113.92720987191261, 'max_lat': 22.551528279553512, 'max_lng': 113.93693616071646, 'carNum': 23}
{'area_index': '53-39', 'min_lat': 22.650342960806682, 'min_lng': 114.01459370934928, 'max_lat': 22.659326113647882, 'max_lng': 114.02432761707445, 'carNum': 23}
{'area_index': '57-31', 'min_lat': 22.578477738077105, 'min_lng': 114.05343097043225, 'max_lat': 22.5874608909183, 'max_lng': 114.0631597937453, 'carNum': 22}
{'area_index': '31-36', 'min_lat': 22.62339350228309, 'min_lng': 113.80098877339297, 'max_lat': 22.63237665512429, 'max_lng': 113.81072077205975, 'carNum': 21}
{'area_index': '58-28', 'min_lat': 22.551528279553512, 'min_lng': 114.06314028570299, 'max_lat': 22.56051143239471, 'max_lng': 114.07286720765273, 'carNum': 21}
{'area_index': '48-29', 'min_lat': 22.56051143239471, 'min_lng': 113.96604713299557, 'max_lat': 22.56949458523591, 'max_lng': 113.97577468842469, 'carNum': 20}
{'area_index': '54-24', 'min_lat': 22.515595668188723, 'min_lng': 114.02430302462002, 'max_lat': 22.52457882102992, 'max_lng': 114.03402741595008, 'carNum': 20}
{'area_index': '43-23', 'min_lat': 22.506612515347527, 'min_lng': 113.91750055664187, 'max_lat': 22.515595668188723, 'max_lng': 113.92722431612303, 'carNum': 19}
{'area_index': '56-25', 'min_lat': 22.52457882102992, 'min_lng': 114.0437216551615, 'max_lat': 22.533561973871116, 'max_lng': 114.05344667867418, 'carNum': 19}
{'area_index': '61-27', 'min_lat': 22.542545126712316, 'min_lng': 114.0922682315152, 'max_lat': 22.551528279553512, 'max_lng': 114.10199452031904, 'carNum': 19}
{'area_index': '43-25', 'min_lat': 22.52457882102992, 'min_lng': 113.91750055664187, 'max_lat': 22.533561973871116, 'max_lng': 113.92722558015453, 'carNum': 18}
{'area_index': '56-23', 'min_lat': 22.506612515347527, 'min_lng': 114.0437216551615, 'max_lat': 22.515595668188723, 'max_lng': 114.05344541464267, 'carNum': 18}
{'area_index': '56-28', 'min_lat': 22.551528279553512, 'min_lng': 114.0437216551615, 'max_lat': 22.56051143239471, 'max_lng': 114.05344857711125, 'carNum': 18}
{'area_index': '36-30', 'min_lat': 22.56949458523591, 'min_lng': 113.84953534974667, 'max_lat': 22.578477738077105, 'max_lng': 113.8592635389511, 'carNum': 17}
{'area_index': '44-26', 'min_lat': 22.533561973871116, 'min_lng': 113.92720987191261, 'max_lat': 22.542545126712316, 'max_lng': 113.93693552790407, 'carNum': 17}
{'area_index': '51-28', 'min_lat': 22.551528279553512, 'min_lng': 113.9951750788078, 'max_lat': 22.56051143239471, 'max_lng': 114.00490200075755, 'carNum': 17}
{'area_index': '52-26', 'min_lat': 22.533561973871116, 'min_lng': 114.00488439407854, 'max_lat': 22.542545126712316, 'max_lng': 114.01461005006999, 'carNum': 17}
{'area_index': '54-26', 'min_lat': 22.533561973871116, 'min_lng': 114.02430302462002, 'max_lat': 22.542545126712316, 'max_lng': 114.03402868061147, 'carNum': 17}
{'area_index': '49-25', 'min_lat': 22.52457882102992, 'min_lng': 113.97575644826631, 'max_lat': 22.533561973871116, 'max_lng': 113.98548147177898, 'carNum': 16}
{'area_index': '53-40', 'min_lat': 22.659326113647882, 'min_lng': 114.01459370934928, 'max_lat': 22.66830926648908, 'max_lng': 114.02432825410533, 'carNum': 16}
{'area_index': '47-30', 'min_lat': 22.56949458523591, 'min_lng': 113.95633781772483, 'max_lat': 22.578477738077105, 'max_lng': 113.96606600692925, 'carNum': 15}
{'area_index': '43-27', 'min_lat': 22.542545126712316, 'min_lng': 113.91750055664187, 'max_lat': 22.551528279553512, 'max_lng': 113.9272268454457, 'carNum': 14}
{'area_index': '43-29', 'min_lat': 22.56051143239471, 'min_lng': 113.91750055664187, 'max_lat': 22.56949458523591, 'max_lng': 113.92722811207099, 'carNum': 14}
{'area_index': '44-25', 'min_lat': 22.52457882102992, 'min_lng': 113.92720987191261, 'max_lat': 22.533561973871116, 'max_lng': 113.93693489542528, 'carNum': 14}
{'area_index': '65-35', 'min_lat': 22.614410349441894, 'min_lng': 114.13110549259818, 'max_lat': 22.62339350228309, 'max_lng': 114.14083685552804, 'carNum': 14}
{'area_index': '57-30', 'min_lat': 22.56949458523591, 'min_lng': 114.05343097043225, 'max_lat': 22.578477738077105, 'max_lng': 114.06315915963667, 'carNum': 14}
{'area_index': '76-44', 'min_lat': 22.69525872501267, 'min_lng': 114.23790796057634, 'max_lat': 22.704241877853867, 'max_lng': 114.24764505655763, 'carNum': 13}
{'area_index': '65-34', 'min_lat': 22.605427196600697, 'min_lng': 114.13110549259818, 'max_lat': 22.614410349441894, 'max_lng': 114.1408362201616, 'carNum': 13}
{'area_index': '76-45', 'min_lat': 22.704241877853867, 'min_lng': 114.23790796057634, 'max_lat': 22.713225030695064, 'max_lng': 114.2476456951765, 'carNum': 13}
{'area_index': '52-40', 'min_lat': 22.659326113647882, 'min_lng': 114.00488439407854, 'max_lat': 22.66830926648908, 'max_lng': 114.0146189388346, 'carNum': 13}
{'area_index': '29-55', 'min_lat': 22.79407340626584, 'min_lng': 113.78157014285149, 'max_lat': 22.803056559107038, 'max_lng': 113.79131428142398, 'carNum': 12}
{'area_index': '33-33', 'min_lat': 22.5964440437595, 'min_lng': 113.82040740393445, 'max_lat': 22.605427196600697, 'max_lng': 113.83013749642708, 'carNum': 12}
{'area_index': '40-53', 'min_lat': 22.776107100583445, 'min_lng': 113.88837261082965, 'max_lat': 22.785090253424645, 'max_lng': 113.8981154660415, 'carNum': 12}
{'area_index': '48-23', 'min_lat': 22.506612515347527, 'min_lng': 113.96604713299557, 'max_lat': 22.515595668188723, 'max_lng': 113.97577089247675, 'carNum': 12}
{'area_index': '62-25', 'min_lat': 22.52457882102992, 'min_lng': 114.10197754678595, 'max_lat': 22.533561973871116, 'max_lng': 114.11170257029862, 'carNum': 12}
{'area_index': '55-28', 'min_lat': 22.551528279553512, 'min_lng': 114.03401233989077, 'max_lat': 22.56051143239471, 'max_lng': 114.04373926184051, 'carNum': 12}
{'area_index': '55-34', 'min_lat': 22.605427196600697, 'min_lng': 114.03401233989077, 'max_lat': 22.614410349441894, 'max_lng': 114.04374306745419, 'carNum': 12}
{'area_index': '56-32', 'min_lat': 22.5874608909183, 'min_lng': 114.0437216551615, 'max_lat': 22.5964440437595, 'max_lng': 114.05345111287902, 'carNum': 12}
{'area_index': '61-36', 'min_lat': 22.62339350228309, 'min_lng': 114.0922682315152, 'max_lat': 22.63237665512429, 'max_lng': 114.10200023018199, 'carNum': 11}
{'area_index': '51-27', 'min_lat': 22.542545126712316, 'min_lng': 113.9951750788078, 'max_lat': 22.551528279553512, 'max_lng': 114.00490136761164, 'carNum': 11}
{'area_index': '52-39', 'min_lat': 22.650342960806682, 'min_lng': 114.00488439407854, 'max_lat': 22.659326113647882, 'max_lng': 114.01461830180371, 'carNum': 11}
{'area_index': '54-39', 'min_lat': 22.650342960806682, 'min_lng': 114.02430302462002, 'max_lat': 22.659326113647882, 'max_lng': 114.03403693234519, 'carNum': 11}
{'area_index': '55-39', 'min_lat': 22.650342960806682, 'min_lng': 114.03401233989077, 'max_lat': 22.659326113647882, 'max_lng': 114.04374624761593, 'carNum': 11}
{'area_index': '70-38', 'min_lat': 22.641359807965486, 'min_lng': 114.17965206895188, 'max_lat': 22.650342960806682, 'max_lng': 114.18938534001637, 'carNum': 10}
{'area_index': '65-33', 'min_lat': 22.5964440437595, 'min_lng': 114.13110549259818, 'max_lat': 22.605427196600697, 'max_lng': 114.1408355850908, 'carNum': 10}
{'area_index': '63-36', 'min_lat': 22.62339350228309, 'min_lng': 114.1116868620567, 'max_lat': 22.63237665512429, 'max_lng': 114.12141886072347, 'carNum': 10}
{'area_index': '73-38', 'min_lat': 22.641359807965486, 'min_lng': 114.2087800147641, 'max_lat': 22.650342960806682, 'max_lng': 114.21851328582859, 'carNum': 16}
{'area_index': '50-42', 'min_lat': 22.677292419330275, 'min_lng': 113.98546576353706, 'max_lat': 22.68627557217147, 'max_lng': 113.9952015832406, 'carNum': 10}
{'area_index': '75-45', 'min_lat': 22.704241877853867, 'min_lng': 114.22819864530558, 'max_lat': 22.713225030695064, 'max_lng': 114.23793637990573, 'carNum': 11}
{'area_index': '60-36', 'min_lat': 22.62339350228309, 'min_lng': 114.08255891624447, 'max_lat': 22.63237665512429, 'max_lng': 114.09229091491125, 'carNum': 10}
{'area_index': '50-43', 'min_lat': 22.68627557217147, 'min_lng': 113.98546576353706, 'max_lat': 22.69525872501267, 'max_lng': 113.99520222123193, 'carNum': 10}
{'area_index': '55-29', 'min_lat': 22.56051143239471, 'min_lng': 114.03401233989077, 'max_lat': 22.56949458523591, 'max_lng': 114.04373989531989, 'carNum': 10}
{'area_index': '55-27', 'min_lat': 22.542545126712316, 'min_lng': 114.03401233989077, 'max_lat': 22.551528279553512, 'max_lng': 114.0437386286946, 'carNum': 10}
{'area_index': '43-28', 'min_lat': 22.551528279553512, 'min_lng': 113.91750055664187, 'max_lat': 22.56051143239471, 'max_lng': 113.92722747859162, 'carNum': 9}
{'area_index': '65-29', 'min_lat': 22.56051143239471, 'min_lng': 114.13110549259818, 'max_lat': 22.56949458523591, 'max_lng': 114.1408330480273, 'carNum': 9}
{'area_index': '64-37', 'min_lat': 22.63237665512429, 'min_lng': 114.12139617732744, 'max_lat': 22.641359807965486, 'max_lng': 114.13112881202662, 'carNum': 9}
{'area_index': '50-27', 'min_lat': 22.542545126712316, 'min_lng': 113.98546576353706, 'max_lat': 22.551528279553512, 'max_lng': 113.99519205234088, 'carNum': 9}
{'area_index': '54-27', 'min_lat': 22.542545126712316, 'min_lng': 114.02430302462002, 'max_lat': 22.551528279553512, 'max_lng': 114.03402931342387, 'carNum': 9}
{'area_index': '76-46', 'min_lat': 22.713225030695064, 'min_lng': 114.23790796057634, 'max_lat': 22.722208183536264, 'max_lng': 114.24764633412774, 'carNum': 9}
{'area_index': '47-24', 'min_lat': 22.515595668188723, 'min_lng': 113.95633781772483, 'max_lat': 22.52457882102992, 'max_lng': 113.9660622090549, 'carNum': 8}
{'area_index': '47-45', 'min_lat': 22.704241877853867, 'min_lng': 113.95633781772483, 'max_lat': 22.713225030695064, 'max_lng': 113.96607555232501, 'carNum': 8}
{'area_index': '29-56', 'min_lat': 22.803056559107038, 'min_lng': 113.78157014285149, 'max_lat': 22.812039711948238, 'max_lng': 113.79131492362063, 'carNum': 7}
{'area_index': '32-36', 'min_lat': 22.62339350228309, 'min_lng': 113.81069808866371, 'max_lat': 22.63237665512429, 'max_lng': 113.82043008733051, 'carNum': 7}
{'area_index': '39-47', 'min_lat': 22.722208183536264, 'min_lng': 113.87866329555891, 'max_lat': 22.73119133637746, 'max_lng': 113.88840230835643, 'carNum': 7}
{'area_index': '39-54', 'min_lat': 22.785090253424645, 'min_lng': 113.87866329555891, 'max_lat': 22.79407340626584, 'max_lng': 113.8884067923039, 'carNum': 7}
{'area_index': '70-28', 'min_lat': 22.551528279553512, 'min_lng': 114.17965206895188, 'max_lat': 22.56051143239471, 'max_lng': 114.18937899090163, 'carNum': 7}
{'area_index': '43-26', 'min_lat': 22.533561973871116, 'min_lng': 113.91750055664187, 'max_lat': 22.542545126712316, 'max_lng': 113.92722621263333, 'carNum': 7}
{'area_index': '67-28', 'min_lat': 22.551528279553512, 'min_lng': 114.15052412313966, 'max_lat': 22.56051143239471, 'max_lng': 114.16025104508941, 'carNum': 7}
{'area_index': '44-22', 'min_lat': 22.497629362506327, 'min_lng': 113.92720987191261, 'max_lat': 22.506612515347527, 'max_lng': 113.93693299984118, 'carNum': 7}
{'area_index': '63-24', 'min_lat': 22.515595668188723, 'min_lng': 114.1116868620567, 'max_lat': 22.52457882102992, 'max_lng': 114.12141125338674, 'carNum': 7}
{'area_index': '62-36', 'min_lat': 22.62339350228309, 'min_lng': 114.10197754678595, 'max_lat': 22.63237665512429, 'max_lng': 114.11170954545274, 'carNum': 7}
{'area_index': '46-24', 'min_lat': 22.515595668188723, 'min_lng': 113.94662850245409, 'max_lat': 22.52457882102992, 'max_lng': 113.95635289378414, 'carNum': 7}
{'area_index': '61-31', 'min_lat': 22.578477738077105, 'min_lng': 114.0922682315152, 'max_lat': 22.5874608909183, 'max_lng': 114.10199705482826, 'carNum': 7}
{'area_index': '59-23', 'min_lat': 22.506612515347527, 'min_lng': 114.07284960097373, 'max_lat': 22.515595668188723, 'max_lng': 114.0825733604549, 'carNum': 7}
{'area_index': '54-40', 'min_lat': 22.659326113647882, 'min_lng': 114.02430302462002, 'max_lat': 22.66830926648908, 'max_lng': 114.03403756937608, 'carNum': 7}
{'area_index': '51-40', 'min_lat': 22.659326113647882, 'min_lng': 113.9951750788078, 'max_lat': 22.66830926648908, 'max_lng': 114.00490962356386, 'carNum': 7}
{'area_index': '31-37', 'min_lat': 22.63237665512429, 'min_lng': 113.80098877339297, 'max_lat': 22.641359807965486, 'max_lng': 113.81072140809216, 'carNum': 6}
{'area_index': '72-42', 'min_lat': 22.677292419330275, 'min_lng': 114.19907069949336, 'max_lat': 22.68627557217147, 'max_lng': 114.2088065191969, 'carNum': 8}
{'area_index': '34-35', 'min_lat': 22.614410349441894, 'min_lng': 113.8301167192052, 'max_lat': 22.62339350228309, 'max_lng': 113.83984808213508, 'carNum': 6}
{'area_index': '39-27', 'min_lat': 22.542545126712316, 'min_lng': 113.87866329555891, 'max_lat': 22.551528279553512, 'max_lng': 113.88838958436276, 'carNum': 6}
{'area_index': '64-33', 'min_lat': 22.5964440437595, 'min_lng': 114.12139617732744, 'max_lat': 22.605427196600697, 'max_lng': 114.13112626982007, 'carNum': 6}
{'area_index': '61-37', 'min_lat': 22.63237665512429, 'min_lng': 114.0922682315152, 'max_lat': 22.641359807965486, 'max_lng': 114.1020008662144, 'carNum': 6}
{'area_index': '55-25', 'min_lat': 22.52457882102992, 'min_lng': 114.03401233989077, 'max_lat': 22.533561973871116, 'max_lng': 114.04373736340342, 'carNum': 6}
{'area_index': '67-36', 'min_lat': 22.62339350228309, 'min_lng': 114.15052412313966, 'max_lat': 22.63237665512429, 'max_lng': 114.16025612180646, 'carNum': 11}
{'area_index': '67-35', 'min_lat': 22.614410349441894, 'min_lng': 114.15052412313966, 'max_lat': 22.62339350228309, 'max_lng': 114.16025548606953, 'carNum': 12}
{'area_index': '47-44', 'min_lat': 22.69525872501267, 'min_lng': 113.95633781772483, 'max_lat': 22.704241877853867, 'max_lng': 113.96607491370614, 'carNum': 6}
{'area_index': '74-47', 'min_lat': 22.722208183536264, 'min_lng': 114.21848933003484, 'max_lat': 22.73119133637746, 'max_lng': 114.22822834283237, 'carNum': 5}
{'area_index': '32-35', 'min_lat': 22.614410349441894, 'min_lng': 113.81069808866371, 'max_lat': 22.62339350228309, 'max_lng': 113.8204294515936, 'carNum': 5}
{'area_index': '34-34', 'min_lat': 22.605427196600697, 'min_lng': 113.8301167192052, 'max_lat': 22.614410349441894, 'max_lng': 113.83984744676864, 'carNum': 5}
{'area_index': '35-34', 'min_lat': 22.605427196600697, 'min_lng': 113.83982603447593, 'max_lat': 22.614410349441894, 'max_lng': 113.84955676203937, 'carNum': 5}
{'area_index': '37-49', 'min_lat': 22.740174489218656, 'min_lng': 113.85924466501743, 'max_lat': 22.749157642059856, 'max_lng': 113.86898495734131, 'carNum': 5}
{'area_index': '67-34', 'min_lat': 22.605427196600697, 'min_lng': 114.15052412313966, 'max_lat': 22.614410349441894, 'max_lng': 114.16025485070311, 'carNum': 22}
{'area_index': '39-28', 'min_lat': 22.551528279553512, 'min_lng': 113.87866329555891, 'max_lat': 22.56051143239471, 'max_lng': 113.88839021750866, 'carNum': 5}
{'area_index': '58-37', 'min_lat': 22.63237665512429, 'min_lng': 114.06314028570299, 'max_lat': 22.641359807965486, 'max_lng': 114.07287292040218, 'carNum': 5}
{'area_index': '67-27', 'min_lat': 22.542545126712316, 'min_lng': 114.15052412313966, 'max_lat': 22.551528279553512, 'max_lng': 114.16025041194351, 'carNum': 16}
{'area_index': '56-24', 'min_lat': 22.515595668188723, 'min_lng': 114.0437216551615, 'max_lat': 22.52457882102992, 'max_lng': 114.05344604649156, 'carNum': 5}
{'area_index': '53-41', 'min_lat': 22.66830926648908, 'min_lng': 114.01459370934928, 'max_lat': 22.677292419330275, 'max_lng': 114.02432889143148, 'carNum': 5}
{'area_index': '41-25', 'min_lat': 22.52457882102992, 'min_lng': 113.89808192610039, 'max_lat': 22.533561973871116, 'max_lng': 113.90780694961306, 'carNum': 5}
